ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
soft,0.1,0.3,0.15,0.1,0.7826493506493506,0.7834025974025973,0.86975,0.8918909244974288,0.8386167224080268,0.003584415584415579,0.0031948051948051948,0.002571428571428669,0.025131340579710226,-0.0029605351170569616,0.002571428571428669,0.008620497482589917
soft,0.15,0.3,0.15,0.1,0.7826493506493506,0.7834025974025973,0.86975,0.8918909244974288,0.8386167224080268,0.003584415584415579,0.0031948051948051948,0.002571428571428669,0.025131340579710226,-0.0029605351170569616,0.002571428571428669,0.008620497482589917
hard,0.15,0.275,0.225,0.275,0.7837922077922077,0.7840259740259741,0.86975,0.882724257830762,0.8412686733556299,0.004727272727272691,0.0038181818181819427,0.002571428571428669,0.01596467391304346,-0.000308584169453785,0.002571428571428669,0.00677038925748169
hard,0.15,0.275,0.25,0.275,0.7837922077922077,0.7840259740259741,0.86975,0.882724257830762,0.8419643255295429,0.004727272727272691,0.0038181818181819427,0.002571428571428669,0.01596467391304346,0.0003870680044592012,0.002571428571428669,0.00677038925748169
hard,0.15,0.275,0.275,0.275,0.7826493506493506,0.7851688311688312,0.86975,0.882724257830762,0.8416164994425864,0.003584415584415579,0.004961038961039055,0.002571428571428669,0.01596467391304346,3.924191750270811e-05,0.002571428571428669,0.00677038925748169
soft,0.15,0.275,0.225,0.275,0.7837922077922077,0.7840259740259741,0.86975,0.882724257830762,0.8412686733556299,0.004727272727272691,0.0038181818181819427,0.002571428571428669,0.01596467391304346,-0.000308584169453785,0.002571428571428669,0.00677038925748169
soft,0.15,0.275,0.25,0.275,0.7837922077922077,0.7840259740259741,0.86975,0.882724257830762,0.8419643255295429,0.004727272727272691,0.0038181818181819427,0.002571428571428669,0.01596467391304346,0.0003870680044592012,0.002571428571428669,0.00677038925748169
soft,0.15,0.275,0.275,0.275,0.7826493506493506,0.7851688311688312,0.86975,0.882724257830762,0.8416164994425864,0.003584415584415579,0.004961038961039055,0.002571428571428669,0.01596467391304346,3.924191750270811e-05,0.002571428571428669,0.00677038925748169
hard,0.15,0.275,0.3,0.275,0.7826493506493506,0.7863116883116883,0.86975,0.8789742578307621,0.8412686733556299,0.003584415584415579,0.006103896103896167,0.002571428571428669,0.012214673913043539,-0.000308584169453785,0.002571428571428669,0.006118603543195988
soft,0.15,0.275,0.3,0.275,0.7826493506493506,0.7863116883116883,0.86975,0.8789742578307621,0.8412686733556299,0.003584415584415579,0.006103896103896167,0.002571428571428669,0.012214673913043539,-0.000308584169453785,0.002571428571428669,0.006118603543195988
hard,0.1,0.275,0.3,0.275,0.7826493506493506,0.7834025974025973,0.86975,0.8789742578307621,0.8406122630992197,0.003584415584415579,0.0031948051948051948,0.002571428571428669,0.012214673913043539,-0.000964994425864063,0.002571428571428669,0.005391330815923245
soft,0.1,0.275,0.3,0.275,0.7826493506493506,0.7834025974025973,0.86975,0.8789742578307621,0.8406122630992197,0.003584415584415579,0.0031948051948051948,0.002571428571428669,0.012214673913043539,-0.000964994425864063,0.002571428571428669,0.005391330815923245
hard,0.1,0.3,0.15,0.275,0.7815064935064935,0.7834025974025973,0.8747499999999999,0.8918909244974288,0.8413993311036789,0.002441558441558467,0.0031948051948051948,0.007571428571428562,0.025131340579710226,-0.00017792642140479487,0.002441558441558467,0.009584783196875613
hard,0.15,0.3,0.15,0.275,0.7815064935064935,0.7834025974025973,0.8747499999999999,0.8918909244974288,0.8407429208472688,0.002441558441558467,0.0031948051948051948,0.007571428571428562,0.025131340579710226,-0.0008343366778149619,0.002441558441558467,0.009584783196875613
